event_id,event_anchor_at,mention_session,market_event_date,pattern_status,market_data_status,mention_count,channel_count,baseline_active_days,event_active_days,event_max_volume_ratio,event_volume_robust_z,event_peak_return_pct,event_peak_abnormal_return_pct,post_data_status,post_observation_days,post_relative_return_pct,post_max_drawdown_pct,disclosure_status,material_disclosure_observed,news_status,reason_badges
EVT-1A72C189FC,2026-06-10 20:26:01+09:00,장후,2026-06-11,공식 정보 동반 변동,확인,5,2,11,3,11.142173817057914,3.779547612325264,32.780082987551864,24.121255502079578,15거래일 관찰 완료,15,33.44571295415385,-9.848484848484851,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 복수 Telegram 채널 언급; 중요 공시 후보 제목 관찰
EVT-82F8E77B3E,2026-06-11 21:32:59+09:00,장후,2026-06-12,공식 정보 동반 변동,확인,1,1,15,3,5.918767368003176,1.7569012783775364,10.465116279069765,8.283418466786063,15거래일 관찰 완료,15,33.54798026810993,-7.5514874141876405,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; 코스닥 대비 단기 초과상승; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-1755A3A7D8,2026-06-16 07:02:49+09:00,장전,2026-06-16,공식 정보 동반 변동,확인,1,1,15,3,3.7465021166678625,1.4034588720314916,6.422018348623859,7.906501390701948,15거래일 관찰 완료,15,18.11390805951718,-10.775862068965514,관찰 기간 내 공시 확인,True,기사 미확인,기준 중앙값 대비 거래량 이상; 코스닥 대비 단기 초과상승; 중요 공시 후보 제목 관찰; 뉴스: 기사 미확인
EVT-743483C9D5,2026-06-19 20:08:50+09:00,장후,2026-06-22,공식 정보 동반 변동,확인,3,2,15,3,86.24736867171501,4.292863948716412,14.75840336134453,22.524881392360786,15거래일 관찰 완료,15,18.82859457247179,-11.016949152542377,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-BF6444922F,2026-06-22 22:18:10+09:00,장후,2026-06-23,공식 정보 동반 변동,확인,1,1,15,3,11.955136448064009,2.389653841012936,0.0,7.938868236266005,15거래일 관찰 완료,15,18.927533425545505,-11.016949152542377,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; 코스닥 대비 단기 초과상승; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-1C11E8D76F,2026-06-23 07:04:32+09:00,장전,2026-06-23,공식 정보 동반 변동,확인,3,1,15,3,44.519510328997704,3.747141615666094,0.2270147559591429,8.165882992225148,15거래일 관찰 완료,15,0.2845154221194921,-14.949037372593432,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 중요 공시 후보 제목 관찰
EVT-40723EA8EE,2026-06-25 20:16:44+09:00,장후,2026-06-26,공식 정보 동반 변동,확인,2,1,15,3,42.63639040188429,4.613134380708588,12.387387387387383,10.18556289588378,15거래일 관찰 완료,15,13.435175931127564,-9.883720930232553,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 중요 공시 후보 제목 관찰
EVT-2F8277EC64,2026-06-29 10:00:29+09:00,장중,2026-06-29,공식 정보 동반 변동,확인,18,3,15,3,21.32343838169662,5.339950330007861,119.35483870967741,110.19548378761063,부분 관찰,14,46.97975450585948,-38.52941176470588,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 사후 데이터: 부분 관찰 (14거래일); 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-A21140D9FB,2026-06-29 19:32:31+09:00,장후,2026-06-30,공식 정보 동반 변동,확인,10,3,15,3,5.333714720708567,2.0092143390534445,29.89690721649485,30.37378567223424,부분 관찰,13,-16.47843397608727,-37.83068783068783,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; 코스닥 대비 단기 초과상승; 사후 데이터: 부분 관찰 (13거래일); 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-68D69C9140,2026-06-30 11:26:33+09:00,장중,2026-06-30,공식 정보 동반 변동,확인,5,2,15,3,3.0837017916017073,2.6280591067315555,11.830201809324992,13.92200963747393,부분 관찰,13,11.732093733814652,-11.32545115121344,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; 코스닥 대비 단기 초과상승; 사후 데이터: 부분 관찰 (13거래일); 복수 Telegram 채널 언급; 중요 공시 후보 제목 관찰
EVT-65D0373111,2026-06-30 11:26:55+09:00,장중,2026-06-30,공식 정보 동반 변동,확인,8,3,15,3,9.179242411063756,3.7461460925864105,29.940119760479035,30.416998216218428,부분 관찰,13,-11.161827046577123,-29.87804878048781,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 사후 데이터: 부분 관찰 (13거래일); 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-A093957B83,2026-06-30 14:39:44+09:00,장중,2026-06-30,공식 정보 동반 변동,확인,3,2,15,3,4.004692124449578,2.154023859921962,22.247317899491815,28.096954537661645,부분 관찰,13,26.425073360409744,-10.722100656455147,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; 코스닥 대비 단기 초과상승; 사후 데이터: 부분 관찰 (13거래일); 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-181C5D95E6,2026-06-30 21:18:44+09:00,장후,2026-07-01,공식 정보 동반 변동,확인,2,1,15,3,4.117601694493606,6.011059527330914,20.238095238095234,25.63659771577428,부분 관찰,12,10.061153041572632,-20.750988142292492,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 코스닥 대비 단기 초과상승; 사후 데이터: 부분 관찰 (12거래일); 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-2909E3AE09,2026-06-01 07:08:39+09:00,장전,2026-06-01,특이 패턴 미관찰,확인,2,1,5,3,0.5304839425495986,-0.7214979213707259,-13.38582677165354,-11.081211959595482,15거래일 관찰 완료,15,-24.692119619093134,-39.78787878787878,관찰 기간 내 공시 확인,False,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-F313BEAFCE,2026-06-01 10:00:29+09:00,장중,2026-06-01,특이 패턴 미관찰,확인,3,2,6,3,1.658354356809917,0.43355736911748427,-19.599999999999994,-16.182411611462598,15거래일 관찰 완료,15,11.762425835452317,-25.269230769230766,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-0A729D5219,2026-06-01 11:41:06+09:00,장중,2026-06-01,특이 패턴 미관찰,확인,4,2,6,3,0.8806925103500188,-0.08117078859905939,9.322033898305083,13.85962228684249,15거래일 관찰 완료,15,1.055197546320752,-24.8062015503876,관찰 기간 내 공시 확인,False,확인,코스닥 대비 단기 초과상승; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 언급 시점 뉴스 집중; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-D5A0AB2DA5,2026-06-01 11:41:06+09:00,장중,2026-06-01,특이 패턴 미관찰,확인,2,1,15,3,1.77395429290282,0.9508887557236098,0.17857142857142794,4.716159817108834,15거래일 관찰 완료,15,-3.6542408312143504,-19.326241134751776,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 확인
EVT-1728987811,2026-06-01 15:33:52+09:00,장후,2026-06-02,특이 패턴 미관찰,확인,2,2,15,3,2.517317708333333,1.438909200553208,-3.039513677811545,-0.7538646963538675,15거래일 관찰 완료,15,-5.708753803082557,-17.084639498432598,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-CA54A5AA6E,2026-06-01 20:29:09+09:00,장후,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,0.9426740800839976,-0.06798597633903893,-5.31400966183575,-0.781758202353644,15거래일 관찰 완료,15,4.084219028683378,-10.552763819095478,관찰 기간 내 공시 확인,True,확인,유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-A30A1CF29D,2026-06-01 20:29:09+09:00,장후,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,1.7024500652157233,0.886444463802251,-7.913669064748197,-5.628020083290519,15거래일 관찰 완료,15,-11.475676804649959,-22.8515625,관찰 기간 내 공시 확인,False,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-EBB65A9C1D,2026-06-01 20:44:23+09:00,장후,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,0.8744038631165064,-0.23689486038389918,2.284710017574687,6.816961477056793,15거래일 관찰 완료,15,7.4612949480190816,-12.887438825448616,관찰 기간 내 공시 확인,True,확인,중요 공시 후보 제목 관찰
EVT-36C0DC048D,2026-06-01 20:44:23+09:00,장후,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,2.9908507138224643,1.568874836559222,-0.1577287066246047,2.1279202748330728,15거래일 관찰 완료,15,2.529124241953518,-12.575757575757574,관찰 기간 내 공시 확인,False,확인,유사 기사 반복 관찰; 관찰 기간 내 공시 확인
EVT-5AE03A119F,2026-06-01 20:44:23+09:00,장후,2026-06-02,특이 패턴 미관찰,확인,6,2,15,3,2.603028053218673,0.8171604752843104,13.399231191652937,17.931482651135042,15거래일 관찰 완료,15,0.0111214273599618,-19.54954954954955,관찰 기간 내 공시 확인,True,확인,코스닥 대비 단기 초과상승; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 중요 공시 후보 제목 관찰
EVT-B2F6EA1B26,2026-06-01 20:44:23+09:00,장후,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,2.1439483217668367,0.7952401557805223,-5.9238363892806785,-2.3788909946786845,15거래일 관찰 완료,15,-10.81301985187635,-26.825633383010427,관찰 기간 내 공시 확인,True,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-3248870A8F,2026-06-01 20:44:23+09:00,장후,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,1.6762848513591093,0.7590182142581222,2.007299270072993,6.539550729555099,15거래일 관찰 완료,15,22.804457123921473,-6.1564059900166335,관찰 기간 내 공시 확인,True,확인,보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-E5C364E46E,2026-06-02 05:43:54+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,1.1877328961097033,0.5540564825077088,-1.1257035647279534,1.159945416729724,15거래일 관찰 완료,15,-1.3375867904184542,-12.713472485768495,관찰 기간 내 공시 확인,True,기사 미확인,중요 공시 후보 제목 관찰; 뉴스: 기사 미확인
EVT-B57231F8FC,2026-06-02 07:01:48+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,2,2,15,3,0.7682923768166872,-0.29986454563669107,-2.155625657202942,0.1300233242547355,15거래일 관찰 완료,15,-2.863770403521537,-18.69962385814078,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-B9CF3EED0E,2026-06-02 07:01:48+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,2,2,8,3,0.3228418973282193,-2.3784119092076614,-0.579150579150578,-0.5505799668823586,15거래일 관찰 완료,15,-7.624114304649952,-21.359223300970875,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 확인
EVT-EF88319BCC,2026-06-02 07:02:01+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,0.6842875225910947,-0.5880176591072049,-6.307490144546646,-4.021841163088968,15거래일 관찰 완료,15,-6.295923561311957,-18.513323983169705,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰
EVT-3C26FFAC02,2026-06-02 07:02:01+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,1,1,5,3,5.4146162160443785,5.360822931162225,-2.9263370332996974,-0.6406880518420199,15거래일 관찰 완료,15,-11.701037381573032,-24.33537832310838,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-16013F1432,2026-06-02 07:02:01+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,0.8897181125798826,-0.07750068534839936,-8.304498269896198,-6.0188492884385205,15거래일 관찰 완료,15,-6.737321851819766,-21.320754716981128,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-67501B82D7,2026-06-02 07:02:01+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,1.4458980081741877,0.771401235490465,-1.1961722488038284,2.618375861395983,15거래일 관찰 완료,15,14.11902783998844,-8.842592592592592,관찰 기간 내 공시 확인,False,확인,관찰 기간 내 공시 확인
EVT-D2436ED592,2026-06-02 07:02:01+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,1.9854992550183606,0.7885857170559121,0.14164305949009304,2.4272920409477705,15거래일 관찰 완료,15,-15.073902140576413,-26.449787835926454,관찰 기간 내 공시 확인,True,기사 미확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰; 뉴스: 기사 미확인
EVT-B06B33ACE6,2026-06-02 07:02:01+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,3.4080921966987834,4.307460554778863,1.4814814814814836,3.767130462939161,15거래일 관찰 완료,15,-38.13749629978378,-49.51338199513382,관찰 기간 내 공시 확인,False,기사 미확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 확인; 뉴스: 기사 미확인
EVT-A67ED4558D,2026-06-02 07:02:01+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,0.6959875975510419,-1.2647005980890358,-3.9877300613496924,-1.702081079892015,15거래일 관찰 완료,15,-31.403667020304916,-42.81150159744409,관찰 기간 내 공시 미확인,False,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 언급 시점 뉴스 집중; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-7C6E8D3EE0,2026-06-02 07:02:01+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,1.304398898250162,0.6059384812074949,4.126213592233019,6.411862573690696,15거래일 관찰 완료,15,2.984277303741644,-14.565217391304353,관찰 기간 내 공시 확인,True,확인,유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-BC87B7A7ED,2026-06-02 07:02:01+09:00,장전,2026-06-02,특이 패턴 미관찰,확인,3,1,15,3,1.5321737572491625,0.3444065120662285,1.6997167138810276,2.360391213967472,15거래일 관찰 완료,15,-17.902056935708323,-33.61188486536676,관찰 기간 내 공시 확인,True,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-AB7D71F1D8,2026-06-02 11:25:55+09:00,장중,2026-06-02,특이 패턴 미관찰,확인,1,1,15,3,2.3585008663454463,3.1589463378873397,7.52212389380531,9.989478598125178,15거래일 관찰 완료,15,-1.636844149062977,-26.16822429906542,관찰 기간 내 공시 확인,True,확인,코스닥 대비 단기 초과상승; 언급 후 고점 대비 큰 하락; 중요 공시 후보 제목 관찰
EVT-BB3E7EF8F1,2026-06-02 14:10:41+09:00,장중,2026-06-02,특이 패턴 미관찰,확인,3,3,15,3,9.02796720101872,3.2626765924642642,0.8368200836819994,3.122469065139677,15거래일 관찰 완료,15,-11.030753308799335,-22.406639004149376,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-915ACD04FC,2026-06-02 20:36:37+09:00,장후,2026-06-04,특이 패턴 미관찰,확인,3,2,15,3,1.253961023613588,0.414668051048338,-2.070063694267521,0.22908935193969304,15거래일 관찰 완료,15,24.499651884726312,-29.540229885057467,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-D95A742275,2026-06-02 20:36:37+09:00,장후,2026-06-04,특이 패턴 미관찰,확인,3,2,15,3,6.553470320401888,5.05953151874099,-2.1763392857142905,1.0169125780922545,15거래일 관찰 완료,15,6.639978685959779,-14.432401597261835,관찰 기간 내 공시 미확인,False,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-809D35EFC9,2026-06-02 20:36:37+09:00,장후,2026-06-04,특이 패턴 미관찰,확인,1,1,15,3,1.508048161331953,0.629012647109779,-6.29020729092209,-3.9910542447148756,15거래일 관찰 완료,15,-3.224598896246569,-26.6276517922458,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-CF12A90454,2026-06-02 20:36:37+09:00,장후,2026-06-04,특이 패턴 미관찰,확인,8,3,15,3,8.571551413275637,4.545861943585885,-30.000000000000004,-28.421432016502337,15거래일 관찰 완료,15,-18.938015574293466,-34.36293436293436,관찰 기간 내 공시 확인,False,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 언급 시점 뉴스 집중; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-5BE6BE4D0E,2026-06-02 20:36:37+09:00,장후,2026-06-04,특이 패턴 미관찰,확인,1,1,15,3,1.3921948119475418,1.3137433685107125,-5.066666666666664,6.106495911425591,15거래일 관찰 완료,15,-2.2646118972796785,-26.49903288201161,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 미확인
EVT-57795339E4,2026-06-02 20:37:21+09:00,장후,2026-06-04,특이 패턴 미관찰,확인,4,3,15,3,2.3207322394748635,0.6768591390554708,13.240418118466902,11.009954439935433,15거래일 관찰 완료,15,-19.959696595974485,-35.38461538461538,관찰 기간 내 공시 미확인,False,확인,코스닥 대비 단기 초과상승; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-D3A779AA07,2026-06-02 20:37:21+09:00,장후,2026-06-04,특이 패턴 미관찰,확인,1,1,15,3,0.7357809877135321,-0.22883922148653296,-3.186440677966107,-2.318362845636557,15거래일 관찰 완료,15,1.8394846149714308,-16.000000000000004,관찰 기간 내 공시 미확인,False,기사 미확인,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 미확인; 뉴스: 기사 미확인
EVT-04D0925823,2026-06-03 10:25:11+09:00,휴장일,2026-06-04,특이 패턴 미관찰,확인,1,1,15,3,1.02464619063766,0.059791522929544004,-1.2702078521939941,-0.01031577596368738,15거래일 관찰 완료,15,-19.078005187967292,-34.50292397660819,관찰 기간 내 공시 미확인,False,기사 미확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 미확인; 뉴스: 기사 미확인
EVT-BBCC69C1B1,2026-06-03 12:29:31+09:00,휴장일,2026-06-04,특이 패턴 미관찰,확인,1,1,15,3,1.0980195999968614,0.29184343272208274,-2.0188425302826385,5.789582497338552,15거래일 관찰 완료,15,31.084259447981566,-16.46903820816864,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 관찰 기간 내 공시 확인
EVT-6CD27DBC89,2026-06-03 12:32:48+09:00,휴장일,2026-06-04,특이 패턴 미관찰,확인,1,1,15,3,0.8306622271550129,-0.2684247612577993,4.043545878693622,4.485759778714337,15거래일 관찰 완료,15,-5.352360733033247,-20.777279521674142,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-236F237034,2026-06-03 12:52:47+09:00,휴장일,2026-06-04,특이 패턴 미관찰,확인,1,1,15,3,0.7377722132140145,-1.0957375054347076,-0.6622516556291425,0.3123980793197978,15거래일 관찰 완료,15,2.9249187886408947,-40.20501138952164,관찰 기간 내 공시 확인,True,확인,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 중요 공시 후보 제목 관찰
EVT-ABA51786D2,2026-06-04 07:03:29+09:00,장전,2026-06-04,특이 패턴 미관찰,확인,2,2,15,3,0.42403847037946285,-1.3033113196406962,-0.5235602094240788,2.1518174310926614,15거래일 관찰 완료,15,-11.37670064455748,-26.801619433198375,관찰 기간 내 공시 확인,False,기사 미확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 관찰 기간 내 공시 확인; 뉴스: 기사 미확인
EVT-2FFBACDF15,2026-06-04 07:04:24+09:00,장전,2026-06-04,특이 패턴 미관찰,확인,4,1,12,3,0.6210728526937742,-0.5426142831103539,-9.442724458204331,-7.143571411997117,15거래일 관찰 완료,15,-17.13735879143028,-35.21367521367521,관찰 기간 내 공시 확인,False,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-D61A213DB9,2026-06-04 11:00:28+09:00,장중,2026-06-04,특이 패턴 미관찰,확인,5,3,15,3,6.760304272416056,4.296323645023949,-14.338919925512105,-12.03976687930489,15거래일 관찰 완료,15,0.0743652831058359,-26.086956521739136,관찰 기간 내 공시 미확인,False,확인,기준 중앙값 대비 거래량 이상; MAD 기준 거래량 이상치; 언급 후 고점 대비 큰 하락; 복수 Telegram 채널 언급; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-27DD17514B,2026-06-04 11:27:35+09:00,장중,2026-06-04,특이 패턴 미관찰,확인,3,1,15,3,0.9713724389559361,-0.033317833982353336,1.3427561837455748,7.144894026855508,15거래일 관찰 완료,15,28.883775134526534,-5.299860529986056,관찰 기간 내 공시 확인,False,확인,코스닥 대비 단기 초과상승; 관찰 기간 내 공시 확인
EVT-224631F987,2026-06-04 11:28:10+09:00,장중,2026-06-04,특이 패턴 미관찰,확인,1,1,15,3,0.8429189857761287,-0.33545599153973554,7.834101382488479,12.382839997447103,15거래일 관찰 완료,15,8.480474344196452,-11.077080142930063,관찰 기간 내 공시 미확인,False,확인,코스닥 대비 단기 초과상승; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-81FBEEA79E,2026-06-04 11:28:10+09:00,장중,2026-06-04,특이 패턴 미관찰,확인,5,2,15,1,1.6717032967032968,2.3647141720883993,7.632093933463802,18.805256511556056,15거래일 관찰 완료,15,15.424918788640895,0.0,관찰 기간 내 공시 확인,True,확인,코스닥 대비 단기 초과상승; 복수 Telegram 채널 언급; 유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-C834C8DF24,2026-06-04 11:30:21+09:00,장중,2026-06-04,특이 패턴 미관찰,확인,2,1,15,3,3.9962555316010437,1.4140470327666481,-3.9215686274509776,-5.939136887148388,15거래일 관찰 완료,15,-19.64001627629417,-35.064935064935064,관찰 기간 내 공시 확인,True,확인,기준 중앙값 대비 거래량 이상; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-BFE76CD01B,2026-06-04 11:35:59+09:00,장중,2026-06-04,특이 패턴 미관찰,확인,1,1,15,3,1.7296771684169583,0.8716019349164991,-1.6703786191536785,0.6287744270535356,15거래일 관찰 완료,15,2.9249187886408947,-17.440543601359003,관찰 기간 내 공시 확인,False,확인,언급 후 고점 대비 큰 하락; 관찰 기간 내 공시 확인
EVT-A32AD55B93,2026-06-04 14:00:21+09:00,장중,2026-06-04,특이 패턴 미관찰,확인,2,1,15,3,6.6913979532728325,2.9095399046762074,-18.171683389074687,-9.562623375085002,15거래일 관찰 완료,15,-14.209912672033266,-31.74386920980926,관찰 기간 내 공시 미확인,False,확인,기준 중앙값 대비 거래량 이상; 언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
EVT-778E01B413,2026-06-04 19:31:03+09:00,장후,2026-06-05,특이 패턴 미관찰,확인,1,1,15,3,0.9594182019670314,-0.10998750605619288,0.6045949214026569,6.165325796737664,15거래일 관찰 완료,15,24.325036334420936,-11.14488348530902,관찰 기간 내 공시 확인,True,확인,유사 기사 반복 관찰; 중요 공시 후보 제목 관찰
EVT-759296318E,2026-06-04 20:59:50+09:00,장후,2026-06-05,특이 패턴 미관찰,확인,1,1,15,3,0.6787188948652779,-1.3243433304325165,-9.5389507154213,0.30104341918976196,15거래일 관찰 완료,15,-9.18284692906426,-25.173611111111114,관찰 기간 내 공시 미확인,False,확인,언급 후 고점 대비 큰 하락; 보도자료성 표현 관찰; 관찰 기간 내 공시 미확인
EVT-CF0B21946C,2026-06-04 20:59:50+09:00,장후,2026-06-05,특이 패턴 미관찰,확인,1,1,15,3,0.4712885307406515,-3.1962135613931912,-2.44328097731239,2.183862487102772,15거래일 관찰 완료,15,3.084539912238471,-11.985688729874777,관찰 기간 내 공시 확인,False,확인,유사 기사 반복 관찰; 보도자료성 표현 관찰; 관찰 기간 내 공시 확인
EVT-DF84D70579,2026-06-04 20:59:50+09:00,장후,2026-06-05,특이 패턴 미관찰,확인,1,1,15,3,2.0861447061319756,1.138639568973987,-6.105263157894736,-1.60029521375672,15거래일 관찰 완료,15,-22.261609922909173,-40.91928251121077,관찰 기간 내 공시 미확인,False,확인,언급 후 코스닥 대비 하락; 언급 후 고점 대비 큰 하락; 유사 기사 반복 관찰; 관찰 기간 내 공시 미확인
